customer_id,campaign_id,coupon_id,p_with_coupon,p_without_coupon,uplift,actual_redemption,treatment
1333,9,705,0.5291158898710467,1.2676323822615343e-05,0.5291032135472241,0,0
787,13,796,0.5286330061661759,2.2740661236214665e-07,0.5286327787595636,0,1
319,5,934,0.52652057388645,0.0004323265975122864,0.5260882472889378,0,0
1441,6,677,0.5253047965222251,9.066819675786699e-05,0.5252141283254672,0,0
556,9,468,0.5263351559255752,0.00145447380606126,0.524880682119514,0,0
1556,13,253,0.5244030699546417,8.302107787466369e-06,0.5243947678468542,0,1
300,8,983,0.5229769713152926,0.0008708180584293331,0.5221061532568633,0,1
814,30,921,0.521400117636102,1.94810673434452e-09,0.5214001156879952,0,1
1259,11,669,0.520830661246597,7.674754603134548e-05,0.5207539137005657,0,0
1285,8,581,0.5161102010754622,6.592405262050145e-06,0.5161036086702002,0,1
1466,10,431,0.5152048243510617,2.1223015654005674e-06,0.5152027020494964,0,0
627,11,980,0.5144033856021468,0.0004520625464603473,0.5139513230556865,0,0
1115,29,982,0.5125366685666263,0.0004063028266520419,0.5121303657399743,0,0
131,13,1021,0.5125977522264717,0.0004729810103707535,0.512124771216101,0,1
1056,7,17,0.5123157846108766,0.00023337695325269223,0.5120824076576239,0,0
550,13,960,0.5115718477341435,0.00013950442065736347,0.5114323433134862,0,1
510,10,279,0.512066489355959,0.0017025704306276204,0.5103639189253314,0,0
1441,8,579,0.5104332697693202,0.0034494263889134932,0.5069838433804067,0,1
1,13,468,0.5017625920051229,3.221044332222337e-06,0.5017593709607906,0,1
1574,13,653,0.4999486401813147,3.04167181465091e-05,0.49991822346316817,0,1
1334,8,1059,0.49866641828869773,9.394764245096878e-06,0.4986570235244526,0,1
45,9,691,0.5173421017542548,0.01930544326331949,0.49803665849093526,0,0
1070,13,763,0.4981907100749026,0.0002112969171710448,0.4979794131577316,1,1
1212,13,22,0.497848628097124,5.787878236133767e-09,0.49784862230924576,0,1
385,13,714,0.4954395736148991,0.0006189254308732999,0.4948206481840258,0,1
1558,8,7,0.49363855462593925,1.5830616712471878e-05,0.4936227240092268,0,1
1386,9,535,0.4914866109597312,1.250238191241836e-05,0.49147410857781876,0,0
15,8,733,0.4945042457988654,0.003053193698507882,0.49145105210035755,0,1
1463,11,669,0.4905610448039441,0.0005025734122148076,0.49005847139172926,0,0
319,13,942,0.49027646088178634,0.0020858370517210286,0.4881906238300653,0,1
755,9,691,0.49456607505141115,0.009624392864505817,0.4849416821869053,0,0
626,30,574,0.5177165756420379,0.034549003922981034,0.48316757171905683,0,1
626,13,944,0.4847998745148509,0.002213396876303262,0.4825864776385476,0,1
737,13,1021,0.48250755472291185,0.0004101691157927944,0.48209738560711907,0,1
1093,5,455,0.4820330477466786,3.809174629171145e-06,0.48202923857204943,0,0
1547,28,650,0.4819032185209741,1.9195692373814028e-06,0.4819012989517367,0,0
1582,9,607,0.4823215494491841,0.0004962388869446326,0.4818253105622395,0,0
317,30,911,0.4817063883685933,6.266919709456995e-07,0.4817057616766224,0,1
510,13,770,0.481411095925921,0.0001315967256985537,0.48127949920022245,0,1
519,13,586,0.48036215676221367,1.9896240576321333e-05,0.48034226052163737,1,1
1556,13,885,0.480021209651939,0.00011412032209891737,0.4799070893298401,0,1
528,9,635,0.47756236751074893,8.71191885865062e-05,0.4774752483221624,0,0
42,12,705,0.47630828628206756,5.833514233754266e-05,0.47624995113973,0,0
959,11,759,0.47535596427034094,0.00014491313349451155,0.4752110511368464,0,0
1257,12,783,0.47907552418934296,0.0040034960448145735,0.47507202814452837,0,0
1070,26,298,0.4750547201521224,1.3377688593983004e-06,0.475053382383263,0,1
607,8,1000,0.47424650117222417,0.0002042464997633928,0.47404225467246075,0,1
1061,11,669,0.47327158029067834,0.0002748883209160836,0.47299669196976224,0,0
565,8,285,0.47184668957926196,1.634722930486591e-07,0.4718465261069689,0,1
14,13,586,0.4719957500755718,0.0005175068013857576,0.4714782432741861,0,1
366,8,6,0.4715092428596811,4.8573451103628665e-05,0.47146066940857745,0,1
795,13,1083,0.46934683091576185,1.4902517195755732e-08,0.4693468160132446,0,1
1556,9,607,0.46867874541798993,6.932779958502866e-05,0.4686094176184049,0,0
1298,26,855,0.4681664008351338,1.7576575224962405e-05,0.46814882425990884,0,1
632,26,1,0.46531714626125603,7.615821416863062e-07,0.46531638467911435,0,1
1529,13,1059,0.46461558160039806,5.088888168091331e-06,0.46461049271223,1,1
626,30,414,0.4828380459565569,0.018925416748618893,0.46391262920793797,0,1
1529,9,705,0.46339702404151684,1.0977286055756612e-06,0.46339592631291127,0,0
1046,11,971,0.4632997908233577,2.020943452404709e-06,0.4632977698799053,0,0
1387,13,268,0.4633520530693323,0.0007207051961995543,0.46263134787313276,0,1
1463,28,459,0.4618220806444744,8.326811978982635e-06,0.4618137538324954,0,0
14,13,681,0.4613933747289935,6.081845535353315e-05,0.46133255627363995,0,1
1466,10,689,0.46103493645684185,5.199723092377899e-06,0.4610297367337495,0,0
1298,12,466,0.4610806392697135,0.00013418924796546167,0.460946450021748,0,0
15,8,812,0.494772607051378,0.03415952933154833,0.4606130777198297,0,1
416,12,783,0.4662200946685617,0.006118837699265701,0.460101256969296,0,0
1556,12,496,0.4600606694260729,9.738841013751101e-05,0.45996328101593537,0,0
460,13,982,0.45662366140779187,5.9347750692140184e-05,0.4565643136570997,0,1
1115,29,1040,0.45555753504717217,0.00018069320823714565,0.455376841838935,0,0
1530,13,468,0.4553165904726076,1.6150377597517987e-07,0.4553164289688316,0,1
1549,26,492,0.5165993853327479,0.062029037908024505,0.45457034742472335,0,1
1408,8,1002,0.4542021252849504,4.095602969511112e-05,0.4541611692552553,1,1
1457,26,916,0.4530667160625903,0.00233573517123526,0.45073098089135505,0,1
250,12,572,0.4498602737881489,7.01777396056564e-05,0.44979009604854325,0,0
510,11,658,0.44702618002315825,0.0003068213205816119,0.4467193587025766,0,0
63,26,468,0.44878728238069787,0.0021889523956702545,0.44659832998502763,0,1
15,13,744,0.4550064864572044,0.008627184512993175,0.4463793019442112,0,1
1386,11,971,0.4432023300010767,1.1091426899431369e-05,0.4431912385741773,0,0
1,13,556,0.4439680149318904,0.0019518447262239591,0.44201617020566647,0,1
1387,27,864,0.4403580490092751,0.00032972560630545805,0.44002832340296966,0,0
1109,13,578,0.4398346586966561,7.055822172153911e-08,0.4398345881384344,1,1
1334,13,944,0.43981387396408295,1.8296662924233322e-06,0.4398120442977905,0,1
15,9,287,0.4681166944123791,0.02921691837082591,0.43889977604155317,0,0
1298,13,627,0.4375462633110563,4.694749803312339e-05,0.43749931581302315,0,1
551,13,465,0.45383244156297164,0.016818295049245483,0.43701414651372616,0,1
283,13,1059,0.43506813420212265,0.0001704547782625642,0.4348976794238601,0,1
1415,10,662,0.4339397046615832,2.1536193934308796e-05,0.4339181684676489,1,0
1408,13,723,0.4332326576105152,7.533932848374017e-05,0.43315731828203147,0,1
1259,5,1043,0.43276296253636326,1.5718119854866497e-05,0.4327472444165084,0,0
1052,8,9,0.43092493846111857,9.913375498928291e-05,0.4308258047061293,1,1
1270,12,1063,0.4301858643470321,7.658820725858342e-05,0.4301092761397735,0,0
1472,13,24,0.42884422336377,2.5921330548987133e-05,0.428818302033221,0,1
844,11,910,0.42873369946127216,6.865820523340257e-06,0.4287268336407488,0,0
162,8,494,0.4414519663405834,0.013109659484515767,0.42834230685606767,0,1
45,13,1007,0.42829032664393585,0.00041920510375897284,0.42787112154017687,0,1
1344,13,22,0.4277479712388927,3.0286831790662604e-06,0.4277449425557136,1,1
389,5,1043,0.43086821839772244,0.0034559891644604453,0.427412229233262,0,0
1246,8,658,0.4272943418633736,1.5567607780418277e-05,0.4272787742555932,0,1
1582,13,511,0.4255727990578683,0.00030652115949871765,0.4252662778983696,0,1
15,9,691,0.46468496089446,0.03949268735290309,0.4251922735415569,0,0
435,30,431,0.4247386451828592,6.376171224909252e-06,0.4247322690116343,0,1
1556,9,520,0.42725292455096353,0.0029295310056003114,0.4243233935453632,0,0
1364,13,20,0.4261780628972837,0.0023542784967464287,0.4238237844005373,0,1
1319,12,496,0.42341122302114875,0.0001172400821975228,0.4232939829389512,0,0
566,13,886,0.44500574020460437,0.02345310971065781,0.42155263049394653,0,1
1472,13,163,0.419819144788221,8.32647192455079e-08,0.4198190615235018,0,1
1031,11,980,0.4195516660290194,0.00019673481556482057,0.4193549312134546,0,0
1031,13,942,0.4194793893557758,0.00046674897227236875,0.4190126403835034,0,1
1182,8,1070,0.4246402729336962,0.0058799881492569645,0.4187602847844393,0,1
1547,8,615,0.4168646548517473,6.470785448621796e-07,0.4168640077732024,0,1
1441,12,572,0.42401114869541234,0.007618288311655025,0.41639286038375734,0,0
1477,13,601,0.41531079501454493,2.468957618613607e-05,0.4152861054383588,0,1
248,13,942,0.41543964153313967,0.0007088203588984548,0.4147308211742412,0,1
638,11,980,0.4126868257910392,3.729223703031236e-05,0.4126495335540089,0,0
494,11,669,0.4127139100269868,0.0003203703634180947,0.41239353966356873,0,0
1574,30,798,0.41069935035475896,0.00017885844062552286,0.4105204919141334,0,1
250,9,989,0.40964590758171276,1.8244873659519312e-05,0.40962766270805323,0,0
911,8,989,0.40877732858714616,7.16212014035478e-07,0.40877661237513213,1,1
1485,12,1075,0.40846708503330387,8.567951837291337e-06,0.4084585170814666,0,0
71,13,601,0.4072534864970089,0.0001333480675063553,0.4071201384295025,0,1
161,8,754,0.407291454657303,0.00019147497718189358,0.40709997968012107,0,1
878,13,723,0.4068745505945826,0.0004657681951420476,0.40640878239944056,0,1
1216,29,975,0.4047700090430026,1.2444431838008582e-05,0.4047575646111646,0,0
1412,13,1028,0.40605165208322724,0.0018554265126940978,0.40419622557053314,0,1
1091,8,558,0.4039973662045222,3.2342689483727094e-05,0.4039650235150385,0,1
1317,13,960,0.40802502121831735,0.005136342774506373,0.402888678443811,0,1
283,8,615,0.40233777860183306,8.391385416149853e-06,0.4023293872164169,0,1
1239,9,468,0.40219658339266584,0.00021324796802604998,0.40198333542463976,0,0
1314,13,714,0.3991056151548964,6.874361850966718e-06,0.3990987407930454,0,1
712,13,625,0.3967946977914239,8.313514870065228e-06,0.3967863842765538,0,1
871,8,882,0.39645726599418263,2.2236341868922513e-05,0.3964350296523137,0,1
1578,8,8,0.39563010570655044,8.16862852493029e-06,0.3956219370780255,0,1
566,26,471,0.39902578326565824,0.004566505202576416,0.39445927806308184,0,1
1257,8,494,0.39404872282585995,4.523156754483602e-05,0.39400349125831513,1,1
1285,10,1043,0.3935703086327781,5.927863321429493e-05,0.3935110299995638,0,0
1146,13,465,0.3944015264430442,0.001251024039476667,0.3931505024035675,0,1
1466,8,283,0.39297782955606186,1.716767172864923e-06,0.392976112788889,0,1
999,8,865,0.43884399549162384,0.04612398372810572,0.3927200117635181,0,1
959,8,278,0.39257590520936303,3.3026327300114994e-05,0.3925428788820629,0,1
1412,8,598,0.39307055722224526,0.0012581983514399172,0.39181235887080534,0,1
1463,26,1024,0.3910429983167989,2.8831045061045707e-05,0.3910141672717378,0,1
1387,8,1017,0.3913190627962892,0.0020534638103065273,0.3892655989859827,0,1
416,4,860,0.38854805561181666,2.4677299451809182e-05,0.38852337831236483,0,0
1463,9,19,0.3881605630358562,3.0186529064800075e-07,0.38816026117056557,0,0
611,8,754,0.3877355195058835,1.981655701046133e-07,0.38773532134031335,0,1
1463,11,980,0.38671351817066285,5.975413815075523e-06,0.38670754275684777,0,0
189,13,20,0.38601969256003943,7.471565903060104e-07,0.3860189454034491,0,1
528,8,882,0.3859299603968669,2.5773884556962696e-05,0.3859041865123099,0,1
1317,8,793,0.3847699368996779,4.7774283270613347e-05,0.3847221626164073,0,1
179,8,983,0.38634338567299786,0.001981277209091534,0.38436210846390634,0,1
433,13,625,0.3838932707690923,7.567701791414749e-05,0.38381759375117813,1,1
407,13,890,0.3822980386425342,5.746223694965465e-05,0.38224057640558456,0,1
1298,26,942,0.3821156070378081,5.333814758206784e-05,0.38206226889022604,1,1
1216,5,934,0.38284415751594986,0.001196730162186019,0.38164742735376384,0,0
1025,3,264,0.3801187062957153,7.942054540485588e-06,0.38011076424117485,0,0
1578,13,675,0.37956678991844633,2.2874928570460867e-05,0.3795439149898759,0,1
1574,5,663,0.3792613576790473,2.3521021348922065e-05,0.37923783665769834,0,0
1344,8,964,0.3782660871420652,9.169515999680152e-06,0.37825691762606556,0,1
97,13,422,0.377055599020331,1.7045288944331245e-06,0.37705389449143656,0,1
1387,8,585,0.3767077955252158,0.0003160166163348553,0.376391778908881,0,1
1387,28,441,0.37725679153694397,0.0012722430706421978,0.37598454846630175,0,0
1578,8,907,0.37603273519006003,0.0001717746294610618,0.375860960560599,0,1
792,29,445,0.3758746753479369,1.572017938267679e-05,0.3758589551685542,0,0
189,13,886,0.37535761429202363,2.0964049932320073e-05,0.37533665024209134,0,1
1216,11,571,0.3748449896545903,1.4102602713861892e-05,0.37483088705187645,0,0
228,8,1085,0.37449521155102494,4.144816639601664e-07,0.374494797069361,0,1
1184,13,675,0.3741383000683757,6.702727093023956e-07,0.3741376297956664,0,1
80,8,558,0.37126458881687546,3.783679653044545e-05,0.371226752020345,0,1
1563,13,468,0.37108046380390125,2.9475223488083096e-07,0.37108016905166635,1,1
305,12,492,0.37061342936497,0.00023056742602874317,0.37038286193894127,0,0
787,27,1088,0.369915799325056,2.8020054967191853e-07,0.3699155191245064,0,0
1194,5,431,0.3682363333677251,3.223670839582257e-05,0.3682040966593293,0,0
197,8,694,0.36804726926189074,2.309620747845488e-05,0.36802417305441226,0,1
1387,1,523,0.3946202113850787,0.026736533508165145,0.36788367787691356,0,0
162,26,407,0.36786753953447243,2.2433085551653578e-05,0.36784510644892077,0,1
300,26,1080,0.36767954093700694,1.5811633990317183e-05,0.3676637293030166,0,1
556,8,674,0.36750010533790634,0.0008057338669076977,0.36669437147099865,0,1
1506,13,434,0.36388895425364204,4.9169396724934266e-05,0.3638397848569171,0,1
389,13,273,0.3630716551596917,0.0017561191407843085,0.36131553601890737,0,1
1298,26,519,0.3612068338657673,1.7764421138932748e-06,0.3612050574236534,0,1
1216,10,457,0.3678788576273575,0.006969742252335027,0.36090911537502246,0,0
333,13,586,0.36063989347107467,0.0003537792316568546,0.3602861142394178,0,1
1387,27,722,0.37403533644970016,0.013851308546464575,0.36018402790323556,0,0
1061,13,885,0.35953386093842266,1.2384777634095015e-05,0.35952147616078856,0,1
1549,9,468,0.39757559462248104,0.03845809294243517,0.35911750168004586,0,0
1506,11,658,0.35914542473876865,7.965469529712025e-05,0.3590657700434715,0,0
638,8,1048,0.3590044908142071,8.625901241543779e-06,0.35899586491296553,0,1
389,8,14,0.4145303609582902,0.055596609532239764,0.35893375142605044,0,1
561,9,468,0.35680333437933115,4.021836198568262e-06,0.3567993125431326,0,0
1532,13,796,0.35648061114993046,9.923533048542044e-05,0.356381375819445,0,1
911,8,473,0.3556819935265243,3.905111928770578e-05,0.3556429424072366,0,1
42,9,468,0.3553813303373108,2.6985826732025456e-05,0.35535434451057873,0,0
962,13,1059,0.35583823685743154,0.0012729569068291142,0.35456527995060244,0,1
877,13,987,0.3544554959645918,6.728186324249642e-07,0.3544548231459594,0,1
1031,11,1012,0.35361174806199636,2.6741812933616697e-05,0.35358500624906275,0,0
1493,13,1100,0.3538861972433592,0.0011921735994983665,0.3526940236438608,0,1
1142,5,663,0.35220146885910625,7.18687929911206e-05,0.3521296000661151,0,0
1457,30,907,0.3555324944215034,0.005151727097500499,0.3503807673240029,0,1
1246,11,1044,0.34840392595020303,3.562895588923461e-07,0.3484035696606441,0,0
570,13,625,0.34825022020529045,0.0011050643125760983,0.34714515589271433,0,1
1340,8,1000,0.3463548980435064,1.6522610650312692e-06,0.34635324578244137,0,1
967,8,1033,0.34494413503285437,7.280977095796026e-07,0.3449434069351448,0,1
305,13,1047,0.3446499702280602,0.00017398508331041646,0.3444759851447498,0,1
1184,8,6,0.3432252922922795,6.619579334774516e-07,0.343224630334346,0,1
550,13,530,0.3429223691704021,0.00010543054381329063,0.3428169386265888,0,1
1386,11,669,0.3418252530686927,1.927951887036061e-05,0.34180597354982234,0,0
691,13,1059,0.34160326804189406,1.2957808942742702e-06,0.3416019722609998,0,1
755,8,1000,0.34508906647531884,0.0043257801610559025,0.34076328631426295,0,1
214,26,797,0.3402402408215993,1.163068816984888e-05,0.3402286101334295,1,1
737,10,280,0.3397959546371991,0.0002505933732828694,0.3395453612639162,0,0
1463,8,911,0.33986507833911683,0.00047359515511674925,0.3393914831840001,1,1
510,8,550,0.3392632633819016,1.9427067155213843e-05,0.3392438363147464,0,1
45,8,885,0.33897528856511566,0.00010098341557031483,0.33887430514954536,1,1
464,27,1089,0.3388598118516857,3.6156455852928915e-05,0.33882365539583276,0,0
1070,8,544,0.3372227018884347,3.720891009339631e-05,0.3371854929783413,0,1
1496,8,248,0.33593690517424313,6.282617032319405e-07,0.3359362769125399,0,1
459,13,982,0.3355529012027237,6.537334565877127e-07,0.3355522474692671,0,1
15,13,515,0.3421215887098276,0.00908064428022986,0.33304094442959775,0,1
131,30,1001,0.33401909597938995,0.0011278348239930059,0.33289126115539697,0,1
1387,28,674,0.37460690309794936,0.04280640235092665,0.3318005007470227,0,0
964,13,942,0.33276286624069956,0.0013181093904191523,0.3314447568502804,0,1
243,8,707,0.3313500616730198,3.661048092228813e-05,0.3313134511920975,0,1
1493,13,1065,0.3352142656017572,0.005214809507039311,0.3299994560947179,0,1
813,8,1070,0.3302379007207444,0.000283872049823061,0.32995402867092133,0,1
303,13,815,0.3300484336406194,0.0002239282170980085,0.32982450542352143,0,1
207,26,735,0.3297438190418454,0.00031567480343834255,0.32942814423840705,0,1
844,8,537,0.32889417652295805,4.933420824555782e-06,0.32888924310213347,0,1
1582,13,773,0.3287517399899726,1.1240405549846766e-05,0.32874049958442275,0,1
228,11,913,0.3261595216909167,5.5271662307623024e-06,0.32615399452468596,0,0
1216,4,459,0.32616083761532233,7.604185112920631e-05,0.32608479576419314,0,0
706,11,1099,0.32759183955958776,0.0015278011898647711,0.326064038369723,0,0
667,13,786,0.325772456609033,4.527168266235557e-06,0.32576792944076677,0,1
1386,11,910,0.32495967575294515,8.552695782622487e-07,0.3249588204833669,0,0
835,13,919,0.322685408989397,5.6341374401625815e-06,0.32267977485195687,1,1
1115,29,613,0.3210325222083478,0.0001231584788405903,0.32090936372950724,0,0
627,10,279,0.3232457064651671,0.002697490113023048,0.32054821635214403,0,0
1463,28,315,0.3195713126687568,9.665371979822428e-09,0.3195713030033848,0,0
15,30,933,0.37192815337235047,0.05298596870393276,0.3189421846684177,0,1
214,13,763,0.3194809168783748,0.0007595355642093638,0.31872138131416544,0,1
962,9,989,0.32794608425758487,0.009255016613094677,0.3186910676444902,0,0
967,13,1025,0.3185491492609346,2.696629340601507e-05,0.31852218296752854,0,1
844,8,554,0.3174770577025974,1.01504521123559e-05,0.31746690725048504,0,1
1457,13,148,0.3188941914550633,0.001476505868336561,0.3174176855867267,0,1
1387,13,418,0.32039863390715273,0.003913364271502429,0.3164852696356503,0,1
1093,5,279,0.3163345663557725,6.479195937171492e-05,0.3162697743964008,0,0
1558,11,1012,0.3156109664559353,2.866682195236219e-06,0.31560809977374005,0,0
106,11,1044,0.31531446443336086,3.896909541933988e-05,0.3152754953379415,0,0
21,8,885,0.31306062557176667,4.359330175558629e-07,0.3130601896387491,0,1
28,13,513,0.31049478044462375,2.719059509831032e-08,0.31049475325402864,0,1
1504,13,625,0.3101779114723474,6.882624033389799e-05,0.3101090852320135,0,1
1319,13,754,0.3082315216753565,0.00028033173404769983,0.3079511899413088,1,1
1336,8,812,0.3077323731490994,0.0001481288632689894,0.3075842442858304,0,1
891,30,625,0.3075807763809504,8.804681410183323e-05,0.30749272956684853,0,1
7,29,715,0.3073893434670809,2.793967049142993e-06,0.30738654950003175,0,0
1357,8,559,0.3072311716384438,7.787557488792437e-08,0.30723109376286895,0,1
162,8,1081,0.30663518233988607,0.00045277570981474777,0.30618240663007135,0,1
528,13,1070,0.30386743992659904,0.00018155175234059595,0.30368588817425846,0,1
585,5,431,0.3036306416815062,3.199710400255463e-07,0.30363032171046617,0,0
189,11,913,0.3032082569418554,4.901720165110834e-05,0.30315923974020426,0,0
627,8,747,0.33035630064993343,0.02727935573135322,0.3030769449185802,0,1
464,3,395,0.30260414969708394,9.166473134561136e-05,0.30251248496573835,0,0
585,4,860,0.3019269324156112,1.0478303300692073e-06,0.30192588458528113,0,0
844,11,506,0.3018091906016456,3.162177136176745e-05,0.30177756883028384,0,0
565,11,795,0.2999239085645505,1.3932918083024227e-07,0.2999237692353697,0,0
1466,8,83,0.29990672891052544,9.87086454591856e-09,0.2999067190396609,0,1
1574,30,1051,0.2984828767742985,2.2530172447653162e-05,0.2984603466018509,0,1
766,30,946,0.2981917440250329,0.00015652406379559316,0.29803521996123733,0,1
300,13,1021,0.2979214033585439,0.00020021824531586818,0.29772118511322804,0,1
1477,7,1102,0.2962053799402617,9.586727403826047e-06,0.2961957932128579,0,0
627,5,1043,0.2969269332846546,0.002139037350616861,0.2947878959340377,0,0
528,13,422,0.2946312812262402,9.175852443023837e-06,0.2946221053737972,0,1
162,26,824,0.29416339092513166,0.0001177189830648608,0.2940456719420668,1,1
189,26,776,0.29300371084010085,1.0559219441543744e-05,0.2929931516206593,0,1
433,8,793,0.2925260743408188,1.1736391215139495e-06,0.2925249007016973,0,1
1506,8,544,0.2919445472816523,0.00039163408185159985,0.2915529131998007,0,1
106,13,440,0.29106287272384934,1.7839037387340433e-05,0.291045033686462,0,1
1,8,772,0.2887808483859841,0.0005606521515376702,0.28822019623444645,1,1
1257,8,432,0.2884413013852401,0.0002370674564430381,0.28820423392879707,1,1
303,8,1048,0.28808849577132756,4.381218557274436e-06,0.2880841145527703,0,1
1574,10,15,0.28693222575825644,7.1367681686019064e-06,0.28692508899008784,0,0
550,26,852,0.2865626261464597,3.9635090309947735e-05,0.28652299105614976,0,1
1182,12,705,0.2957548829993776,0.010014552777268461,0.2857403302221091,0,0
1317,8,772,0.28568670312752215,2.3518218286664688e-05,0.2856631849092355,0,1
1339,8,754,0.2852559909282557,3.987819474921356e-05,0.2852161127335065,0,1
1250,8,1017,0.286256862757608,0.0027702484003909204,0.28348661435721706,0,1
1556,8,11,0.28327674539113196,6.583085929489518e-05,0.28321091453183705,0,1
1574,30,666,0.2813715265613337,5.47156549419598e-05,0.2813168109063917,0,1
564,13,960,0.2819130439648898,0.0008156318488826339,0.2810974121160072,0,1
607,7,687,0.28091830331847234,1.1742042560599573e-06,0.2809171291142163,0,0
1549,26,973,0.2837138825322961,0.0030960119812947027,0.2806178705510014,0,1
12,8,257,0.28008933720552953,2.9889752633278178e-05,0.28005944745289624,0,1
421,13,21,0.27940368032766694,3.645994409058734e-05,0.27936722038357636,0,1
333,13,625,0.27891938350472145,6.990673187849857e-05,0.27884947677284294,0,1
1025,13,268,0.27954869070380456,0.0008733616252521162,0.27867532907855247,0,1
1317,10,431,0.27820741832860724,6.273687308377859e-05,0.27814468145552346,0,0
8,5,279,0.28132118586827987,0.0033111190670000777,0.27801006680127976,0,0
1341,12,466,0.32884176994387065,0.05142403366354817,0.2774177362803225,0,0
1485,29,1081,0.27623563511023713,5.1105237992772705e-05,0.27618452987224434,0,0
1298,26,905,0.2760683402976568,3.6382945960217953e-06,0.27606470200306077,0,1
737,13,758,0.2760474553660043,0.00033077663359617446,0.2757166787324081,0,1
926,12,466,0.27543053401178186,0.00010253026170357013,0.27532800375007827,0,0
967,10,431,0.2752654089756428,3.097287488215396e-07,0.27526509924689396,0,0
1341,10,662,0.2743186334087264,0.001121681278597094,0.27319695213012934,0,0
1,8,276,0.2729918036912181,9.488658608825559e-06,0.2729823150326093,0,1
1061,13,586,0.2729092073274773,1.1240631844515904e-05,0.2728979666956328,0,1
12,8,1015,0.2730041901086285,0.000175282973538735,0.2728289071350897,0,1
1210,13,24,0.2726580268000623,5.341458303151557e-07,0.272657492654232,0,1
1386,9,635,0.27200985936738253,3.166276851851416e-06,0.27200669309053066,0,0
1216,8,622,0.2696208664883792,7.864918849820103e-06,0.2696130015695294,1,1
1573,29,896,0.269622940318963,0.0002362144043353813,0.26938672591462764,0,0
519,30,529,0.26833449047236163,1.682510486828387e-05,0.26831766536749335,0,1
593,13,960,0.2672373084148603,1.1235357498305065e-05,0.267226073057362,0,1
427,13,982,0.266979292355971,4.326651320937482e-05,0.26693602584276166,0,1
1257,12,819,0.2665576179134596,9.45730100016215e-06,0.26654816061245945,0,0
189,11,910,0.26635003066242907,4.2637296902475633e-07,0.26634960428946003,0,0
1387,30,631,0.2686710039964978,0.0026600763007521224,0.2660109276957457,0,1
561,9,705,0.264361979790044,1.1305888079776026e-05,0.2643506739019642,0,0
1334,5,279,0.26383303870968955,1.0211726435547119e-07,0.2638329365924252,0,0
1415,10,689,0.26310220184871774,3.4299785161584966e-06,0.2630987718702016,0,0
257,8,544,0.2630453097623971,0.00020155029101935322,0.2628437594713777,0,1
1216,29,896,0.2619972248966547,6.5830972164688e-05,0.26193139392449005,0,0
228,8,615,0.2616428429972078,4.648559149418644e-07,0.2616423781412929,0,1
1085,7,687,0.2615902321616562,7.492139137708904e-08,0.26159015724026485,0,0
1184,11,1099,0.2612636549165658,4.917936027909417e-07,0.261263163122963,0,0
162,30,773,0.2608022562581673,2.8754928222743093e-05,0.26077350132994453,0,1
967,11,971,0.2602322135251208,5.7264230992457395e-06,0.26022648710202156,0,0
82,8,754,0.26012263719332135,5.133452728875387e-06,0.26011750374059245,1,1
1472,5,1043,0.25989524225562255,2.1310278066642138e-05,0.2598739319775559,0,0
389,13,734,0.25991748463119846,0.0009030157423593148,0.25901446888883917,0,1
1467,26,514,0.2587345926704974,8.463992959457449e-07,0.2587337462712015,0,1
638,13,865,0.25868936103986195,3.591495565644515e-05,0.2586534460842055,0,1
1558,13,723,0.25847469081519986,3.0852183796866936e-05,0.25844383863140297,0,1
7,13,960,0.2579067081884689,8.530209611676069e-06,0.2578981779788572,0,1
1025,3,263,0.25836226055773476,0.0004715293522725193,0.25789073120546224,0,0
250,8,437,0.25750819891268906,2.410318517012298e-06,0.25750578859417206,0,1
450,13,815,0.2570286305475598,0.00019841267317828292,0.25683021787438154,0,1
835,13,672,0.2563816920770657,1.0621536137447812e-06,0.25638062992345195,0,1
766,13,530,0.2837853436247115,0.028914695148380805,0.2548706484763307,0,1
1466,5,934,0.2547161030600434,0.0001232026293829788,0.2545929004306604,0,0
27,13,723,0.25435392152551795,0.0007468247024791588,0.2536070968230388,0,1
460,13,21,0.2528790619476712,4.994651069377354e-06,0.2528740672966018,1,1
407,13,465,0.25268725163131844,2.0924134572558644e-05,0.2526663274967459,0,1
1529,8,1084,0.2501202060730237,7.873003780155067e-08,0.2501201273429859,0,1
226,13,714,0.24991629661093695,2.0321882888877324e-05,0.24989597472804806,0,1
1199,13,1027,0.24984808001055595,3.0488725027976668e-05,0.24981759128552797,0,1
1142,13,556,0.2505066669820405,0.0008635166636794757,0.249643150318361,0,1
450,8,674,0.2495136437496188,0.0005486938171095147,0.24896494993250928,0,1
1285,12,492,0.24858941553387517,2.7458513464134635e-05,0.24856195702041103,0,0
1545,8,754,0.24802697451323613,7.691479520685165e-05,0.24795005971802928,0,1
1485,29,896,0.24698631566402998,1.3766612387386084e-05,0.2469725490516426,0,0
162,30,798,0.24713025870771296,0.001370318623135707,0.24575994008457724,0,1
155,13,530,0.24544429500672768,2.5166730345377816e-05,0.2454191282763823,0,1
501,13,786,0.24419371954449745,4.2023949730980144e-07,0.24419329930500014,0,1
1259,11,571,0.24313482392380895,1.2327442893115592e-06,0.24313359117951963,0,0
1387,27,1091,0.24341400844838065,0.0011821406687581152,0.24223186777962255,0,0
